experiment,well,method,timepoint,true_dy,true_dx,est_dy,est_dx,abs_err_px,post_corr,reg_error,overlap,qc_pass
E2_sparse,4,A_cli,4,-7.283898477549336,6.213340594584411,0.0,0.0,9.573963566650757,0.9763756397384767,0.9999999997460325,1.0,True
E2_sparse,4,A_cli,5,5.857963010433103,3.86260322147783,0.0,0.0,7.016796582356751,0.9770603283236456,0.9999999997230664,1.0,True
E2_sparse,4,A_cli,6,6.081173139830588,1.7749902344563964,0.0,0.0,6.334923605617718,0.9776938871009021,0.999999999665536,1.0,True
E2_sparse,4,A_cli,7,1.777729898543539,5.985506261103243,0.0,0.0,6.243925751791235,0.977698504534471,0.9999999998058716,1.0,True
E2_sparse,4,A_cli,8,-5.574272990227378,-4.304180603978857,0.0,0.0,7.042619543979802,0.9770029781104048,0.9999999996979866,1.0,True
E2_sparse,4,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,4,B_pilot,1,3.5767297964891878,-6.751596187200608,-4.0,7.0,0.4907770567104373,0.883488761707523,,0.9434678819444444,True
E2_sparse,4,B_pilot,2,5.071473457177495,-6.994178927308532,-5.0,7.0,0.07171011064126578,0.861537680981305,,0.9384494357638888,True
E2_sparse,4,B_pilot,3,-7.759245047648955,3.891568409066558,8.0,-4.0,0.2640461266406143,0.8150340782412056,,0.9383680555555556,True
E2_sparse,4,B_pilot,4,-7.283898477549336,6.213340594584411,7.0,-6.0,0.3551232952827238,0.7565188968984816,,0.9334309895833334,True
E2_sparse,4,B_pilot,5,5.857963010433103,3.86260322147783,-6.0,-4.0,0.19761675322071523,0.7044372266424531,,0.9485677083333334,True
E2_sparse,4,B_pilot,6,6.081173139830588,1.7749902344563964,-6.0,-2.0,0.23920383195079384,0.7678114735187506,,0.9586588541666666,True
E2_sparse,4,B_pilot,7,1.777729898543539,5.985506261103243,-2.0,-6.0,0.2227421524289303,0.7280974009535972,,0.9586588541666666,True
E2_sparse,4,B_pilot,8,-5.574272990227378,-4.304180603978857,6.0,4.0,0.5232297073818346,0.9490648386516145,,0.9485677083333334,True
E2_sparse,4,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,4,stable_subpixel,1,3.5767297964891878,-6.751596187200608,-3.5,6.9,0.16706631414701542,0.8857317805107464,0.9999999999709556,0.9464884440104167,True
E2_sparse,4,stable_subpixel,2,5.071473457177495,-6.994178927308532,-4.7,7.35,0.514393978540483,0.8635177886089211,0.9999999999714425,0.9381766764322916,True
E2_sparse,4,stable_subpixel,3,-7.759245047648955,3.891568409066558,8.05,-3.65,0.37801288149427764,0.8133273545480918,0.9999999999718087,0.9398595513237846,True
E2_sparse,4,stable_subpixel,4,-7.283898477549336,6.213340594584411,7.15,-6.5,0.31638966007638286,0.7267316091218824,0.9999999999728842,0.9301669650607638,True
E2_sparse,4,stable_subpixel,5,5.857963010433103,3.86260322147783,-5.8,-3.7,0.17262536955336596,0.7067020197908026,0.9999999999727406,0.9511029730902778,True
E2_sparse,4,stable_subpixel,6,6.081173139830588,1.7749902344563964,-6.15,-2.35,0.5791142954126499,0.7171519558272572,0.9999999999713631,0.9561212158203125,True
E2_sparse,4,stable_subpixel,7,1.777729898543539,5.985506261103243,-0.8,-6.05,0.9798546815027431,0.7200674661275454,0.999999999975974,0.9644542100694442,True
E2_sparse,4,stable_subpixel,8,-5.574272990227378,-4.304180603978857,5.75,4.7,0.433073869253468,0.950681562780432,0.9999999999744119,0.9463060167100694,True
E3_mcherry,4,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,4,A_cli,1,0.0,0.0,6.8,-4.9,8.381527307120106,0.9573585338786493,0.9999999814011405,0.9399663628472221,True
E3_mcherry,4,A_cli,2,0.0,0.0,7.0,7.8,10.480458005259122,0.9434375903817084,0.9999999735865887,0.9243977864583334,True
E3_mcherry,4,A_cli,3,0.0,0.0,-3.9,7.2,8.188406438373708,0.9556738308018313,0.9999999738730839,0.9429492187500002,True
E3_mcherry,4,A_cli,4,0.0,0.0,-6.2,-5.9,8.558621384311845,0.9618602249188443,0.9999999629877366,0.9379714626736112,True
E3_mcherry,4,A_cli,5,0.0,0.0,-3.9,-6.0,7.156116265125938,0.9716216144862786,0.9999999584346978,0.9490722656249999,True
E3_mcherry,4,A_cli,6,0.0,0.0,-1.8,-1.8,2.545584412271571,0.9964858601576785,0.9999999587047722,0.9813378906249999,True
E3_mcherry,4,A_cli,7,0.0,0.0,-6.0,5.6,8.207313811473277,0.9571277994658938,0.9999999746904785,0.9404947916666667,True
E3_mcherry,4,A_cli,8,0.0,0.0,4.3,4.1,5.941380311005179,0.9813619895079487,0.9999999607955844,0.9567282443576389,True
E3_mcherry,4,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,4,B_pilot,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,B_pilot,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,4,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,4,stable_subpixel,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,4,stable_subpixel,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E4_gradient,4,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,4,A_cli,1,3.483081151575413,0.32781041400489697,-3.4,-0.2,0.15244008552608437,0.8244730156511808,0.9999999993212092,0.9812684461805556,True
E4_gradient,4,A_cli,2,-4.556020405744844,-5.291956922087879,4.6,5.2,0.10193272404249919,0.904255369448651,0.9999999991287847,0.949607204861111,True
E4_gradient,4,A_cli,3,-3.6355828302778326,2.174503423018114,3.7,-2.1,0.09849026244472375,0.8712111615023684,0.99999999908736,0.9700024414062501,True
E4_gradient,4,A_cli,4,0.18547669586612026,-4.783270666651953,-0.1,4.8,0.087098427830009,0.9295425180961027,0.9999999985720031,0.9744921875,True
E4_gradient,4,A_cli,5,-3.8034073310695242,3.3816263748660464,3.8,-3.3,0.08169746005103043,0.8447707648893833,0.9999999991610421,0.9633610026041666,True
E4_gradient,4,A_cli,6,3.9062027291131503,-5.050491390784302,-4.0,5.0,0.10652374650355739,0.850406995961308,0.9999999991203884,0.9536675347222222,True
E4_gradient,4,A_cli,7,-3.0445847292086143,-4.468108086288379,3.1,4.5,0.06393705026877676,0.9108996317374091,0.9999999988391072,0.9607950846354166,True
E4_gradient,4,A_cli,8,-3.94318151164377,-2.6567158768147867,4.0,2.8,0.1541385110089051,0.9528172679572348,0.9999999985679204,0.9648871527777777,True
E4_gradient,4,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,4,B_pilot,1,3.483081151575413,0.32781041400489697,-3.0,0.0,0.5838039624201682,0.8728346199687758,,0.984375,True
E4_gradient,4,B_pilot,2,-4.556020405744844,-5.291956922087879,5.0,5.0,0.5313724912620154,0.9050481706149651,,0.9485948350694444,True
E4_gradient,4,B_pilot,3,-3.6355828302778326,2.174503423018114,4.0,-2.0,0.404043708320466,0.9046902144636069,,0.9689670138888888,True
E4_gradient,4,B_pilot,4,0.18547669586612026,-4.783270666651953,0.0,5.0,0.2852598966607506,0.9634885998697266,,0.9739583333333334,True
E4_gradient,4,B_pilot,5,-3.8034073310695242,3.3816263748660464,4.0,-3.0,0.4292870455424993,0.8764771866197754,,0.9638671875,True
E4_gradient,4,B_pilot,6,3.9062027291131503,-5.050491390784302,-4.0,5.0,0.10652374650355739,0.8506785802344518,,0.9536675347222222,True
E4_gradient,4,B_pilot,7,-3.0445847292086143,-4.468108086288379,3.0,4.0,0.47022651831556034,0.8929773565568516,,0.9638671875,True
E4_gradient,4,B_pilot,8,-3.94318151164377,-2.6567158768147867,4.0,3.0,0.347954493935813,0.9557580071461829,,0.9638671875,True
E4_gradient,4,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,4,stable_subpixel,1,3.483081151575413,0.32781041400489697,-3.450000047683716,-0.15000000596046448,0.18086155103730822,0.8250867902214668,0.9999999403953552,0.9812640378072925,True
E4_gradient,4,stable_subpixel,2,-4.556020405744844,-5.291956922087879,4.650000095367432,5.150000095367432,0.17024665257824292,0.9039396114482312,0.9999999403953552,0.949607949878296,True
E4_gradient,4,stable_subpixel,3,-3.6355828302778326,2.174503423018114,3.799999952316284,-2.049999952316284,0.20623797961628812,0.8749057493712168,0.9999999403953552,0.9697425677634439,True
E4_gradient,4,stable_subpixel,4,0.18547669586612026,-4.783270666651953,-0.10000000149011612,4.900000095367432,0.1446790406717255,0.9330663878032825,0.9999999403953552,0.9739716249300182,True
E4_gradient,4,stable_subpixel,5,-3.8034073310695242,3.3816263748660464,3.9000000953674316,-3.25,0.16326562612836812,0.8485439045726821,0.9999999403953552,0.9631042475585774,True
E4_gradient,4,stable_subpixel,6,3.9062027291131503,-5.050491390784302,-3.950000047683716,5.0,0.06684000042867064,0.8494195810605856,0.9999999403953552,0.9539211694629759,True
E4_gradient,4,stable_subpixel,7,-3.0445847292086143,-4.468108086288379,3.0,4.400000095367432,0.08140329542403875,0.9090127463714269,0.9999999403953552,0.9618164057610556,True
E4_gradient,4,stable_subpixel,8,-3.94318151164377,-2.6567158768147867,4.0,2.799999952316284,0.15413846668306347,0.9527101875909134,0.9999999403953552,0.9648871530209564,True
E5_drift,4,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,4,A_cli,1,2.4576234726938493,-3.0636043958110077,-2.4,3.0,0.08582530962240768,0.9926247992265611,0.9999999798524425,0.9720703125000001,True
E5_drift,4,A_cli,2,6.5214157079257555,-4.7218558306802905,-6.6,4.8,0.11082419482891591,0.9898266504665407,0.9999999808720038,0.9414843749999999,True
E5_drift,4,A_cli,3,9.13712722267396,-6.477171149632227,-9.1,6.5,0.04358425257585654,0.9910913843044193,0.9999999799484447,0.9203545464409724,True
E5_drift,4,A_cli,4,11.565631074414842,-8.534385170163095,-11.6,8.6,0.07407110732535394,0.9881636394801032,0.9999999833049977,0.8974978298611112,True
E5_drift,4,A_cli,5,14.924968211037553,-11.933023370008955,-15.0,12.0,0.10057652966702724,0.9977278573212198,0.9999999769597522,0.8642578125,True
E5_drift,4,A_cli,6,17.086344064320986,-15.395455100535438,-17.0,15.3,0.12871275640625926,0.9921552852774179,0.999999981037497,0.8388264973958333,True
E5_drift,4,A_cli,7,21.4613688986736,-17.645614765966577,-21.4,17.7,0.08199936222484305,0.9882901707222993,0.9999999852000145,0.8066292317708333,True
E5_drift,4,A_cli,8,24.107629248530255,-19.283502842918605,-24.0,19.2,0.13622327229470274,0.9931665979645601,0.9999999816523968,0.7875000000000001,True
E5_drift,4,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,4,B_pilot,1,2.4576234726938493,-3.0636043958110077,-2.0,3.0,0.4620224690714312,0.9877280835224899,,0.97412109375,True
E5_drift,4,B_pilot,2,6.5214157079257555,-4.7218558306802905,-7.0,5.0,0.5535405166261608,0.9841872617361702,,0.9384494357638888,True
E5_drift,4,B_pilot,3,9.13712722267396,-6.477171149632227,-9.0,6.0,0.49648381770165984,0.9854953718908015,,0.92333984375,True
E5_drift,4,B_pilot,4,11.565631074414842,-8.534385170163095,-12.0,9.0,0.6367680372616507,0.9809219915469222,,0.8935546875,True
E5_drift,4,B_pilot,5,14.924968211037553,-11.933023370008955,-15.0,12.0,0.10057652966702724,0.9958460161127237,,0.8642578125,True
E5_drift,4,B_pilot,6,17.086344064320986,-15.395455100535438,-17.0,15.0,0.4047715824795015,0.9878515550489819,,0.8402506510416666,True
E5_drift,4,B_pilot,7,21.4613688986736,-17.645614765966577,-21.0,18.0,0.5817646902006134,0.9818557408400589,,0.80712890625,True
E5_drift,4,B_pilot,8,24.107629248530255,-19.283502842918605,-24.0,19.0,0.3032456381914148,0.9898570406927175,,0.7884114583333334,True
E5_drift,4,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,4,stable_subpixel,1,2.4576234726938493,-3.0636043958110077,-2.3499999046325684,3.0,0.1250134055560623,0.9892173464449543,0.9999998807907104,0.9723266606451944,True
E5_drift,4,stable_subpixel,2,6.5214157079257555,-4.7218558306802905,-6.599999904632568,4.849999904632568,0.1503209222335398,0.9850931155819124,0.9999998807907104,0.9412329111200395,True
E5_drift,4,stable_subpixel,3,9.13712722267396,-6.477171149632227,-9.050000190734863,6.400000095367432,0.11638939518210605,0.9869735286594769,0.9999998807907104,0.9211024291219656,True
E5_drift,4,stable_subpixel,4,11.565631074414842,-8.534385170163095,-11.699999809265137,8.600000381469727,0.1495336512631279,0.9823260378178607,0.9999999403953552,0.897000324603998,True
E5_drift,4,stable_subpixel,5,14.924968211037553,-11.933023370008955,-15.0,12.0,0.10057652966702724,0.9958460161127237,0.9999998807907104,0.8642578125,True
E5_drift,4,stable_subpixel,6,17.086344064320986,-15.395455100535438,-17.049999237060547,15.25,0.1499270914156795,0.987449538725028,0.9999999403953552,0.8388241274644517,True
E5_drift,4,stable_subpixel,7,21.4613688986736,-17.645614765966577,-21.350000381469727,17.799999237060547,0.19036152851654267,0.9824661626876313,0.9999999403953552,0.8064027252534611,True
E5_drift,4,stable_subpixel,8,24.107629248530255,-19.283502842918605,-24.049999237060547,19.149999618530273,0.1454108976111482,0.9886853887273168,0.9999999403953552,0.787493427081758,True
E1_baseline,5,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,5,A_cli,1,3.6981078465445734,-3.5723103416624458,-3.8,3.6,0.10558753768619981,0.9902984003061367,0.9999999724119424,0.9618294270833333,True
E1_baseline,5,A_cli,2,-0.5584057906451978,-6.2138954957611485,0.4,6.1,0.19510145684901511,0.990705663867421,0.99999996905608,0.9662120225694445,True
E1_baseline,5,A_cli,3,-6.212956182213549,-1.2757907550722365,6.1,1.2,0.1360269739966319,0.9934458169717433,0.9999999710904705,0.962177734375,True
E1_baseline,5,A_cli,4,4.54480864533399,-7.741812936505447,-4.6,7.8,0.0801986283423124,0.9902801447867917,0.9999999724317341,0.9363899739583333,True
E1_baseline,5,A_cli,5,1.0642756866918557,2.9524265288432954,-1.0,-3.0,0.07996623698541405,0.999243591312416,0.9999999657049582,0.979248046875,True
E1_baseline,5,A_cli,6,-0.5047059559611125,-0.6638270357529876,0.4,0.6,0.12262637443365754,0.9891522765132281,0.9999999701208754,0.9947981770833333,True
E1_baseline,5,A_cli,7,-3.177443858253188,6.806463004089361,3.1,-6.9,0.12143607695049624,0.9952848452872004,0.9999999669462857,0.9484969075520833,True
E1_baseline,5,A_cli,8,-3.6567961888406852,4.778592164995635,3.8,-4.9,0.1877423605130177,0.9926475838022844,0.9999999685592803,0.9551925998263887,True
E1_baseline,5,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,5,B_pilot,1,3.6981078465445734,-3.5723103416624458,-4.0,4.0,0.5235048387234341,0.9851152489500187,,0.9587673611111112,True
E1_baseline,5,B_pilot,2,-0.5584057906451978,-6.2138954957611485,1.0,6.0,0.49066967385665927,0.9862249948681304,,0.9637044270833334,True
E1_baseline,5,B_pilot,3,-6.212956182213549,-1.2757907550722365,6.0,1.0,0.34844063501016176,0.9917361852997145,,0.9637044270833334,True
E1_baseline,5,B_pilot,4,4.54480864533399,-7.741812936505447,-5.0,8.0,0.5233160891073552,0.9845652149921801,,0.9333767361111112,True
E1_baseline,5,B_pilot,5,1.0642756866918557,2.9524265288432954,-1.0,-3.0,0.07996623698541405,0.9987842478142632,,0.979248046875,True
E1_baseline,5,B_pilot,6,-0.5047059559611125,-0.6638270357529876,1.0,1.0,0.5986054225873823,0.9825550817502207,,0.9896104600694444,True
E1_baseline,5,B_pilot,7,-3.177443858253188,6.806463004089361,3.0,-7.0,0.26256978428199274,0.994163522436203,,0.948486328125,True
E1_baseline,5,B_pilot,8,-3.6567961888406852,4.778592164995635,4.0,-5.0,0.40842414888887124,0.9895466859384501,,0.9536675347222222,True
E1_baseline,5,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,5,stable_subpixel,1,3.6981078465445734,-3.5723103416624458,-3.8499999046325684,3.700000047683716,0.19843351111645738,0.9847531438883457,0.9999999403953552,0.9610635039329968,True
E1_baseline,5,stable_subpixel,2,-0.5584057906451978,-6.2138954957611485,0.6499999761581421,6.099999904632568,0.14615642475891494,0.9860846131663088,0.9999999403953552,0.9649513081239355,True
E1_baseline,5,stable_subpixel,3,-6.212956182213549,-1.2757907550722365,6.099999904632568,1.149999976158142,0.16906342213727427,0.9897609861368273,0.9999999403953552,0.9624298780011142,True
E1_baseline,5,stable_subpixel,4,4.54480864533399,-7.741812936505447,-4.650000095367432,7.900000095367432,0.18996951963134706,0.9849402853595937,0.9999999403953552,0.9356319163567645,True
E1_baseline,5,stable_subpixel,5,1.0642756866918557,2.9524265288432954,-1.0,-3.0,0.07996623698541405,0.9987842478142632,0.9999999403953552,0.979248046875,True
E1_baseline,5,stable_subpixel,6,-0.5047059559611125,-0.6638270357529876,0.5,0.800000011920929,0.13625426767607188,0.9837374978717569,0.9999999403953552,0.9932400172991847,True
E1_baseline,5,stable_subpixel,7,-3.177443858253188,6.806463004089361,3.049999952316284,-6.900000095367432,0.15808585200838346,0.9927804698801433,0.9999999403953552,0.9487479652454041,True
E1_baseline,5,stable_subpixel,8,-3.6567961888406852,4.778592164995635,3.799999952316284,-4.900000095367432,0.18774238581294952,0.9881248238416732,0.9999999403953552,0.9551925995815286,True
E2_sparse,5,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,5,A_cli,1,2.4260553220604457,0.14861726531997732,0.0,0.0,2.4306031180036367,0.9903020195434006,0.9999999995682392,1.0,True
E2_sparse,5,A_cli,2,5.083735831343377,7.167637952555616,0.0,0.0,8.787457187480358,0.9835974883371046,0.999999999637724,1.0,True
E2_sparse,5,A_cli,3,-4.310219899252283,-3.537898831715376,0.0,0.0,5.5762643161316685,0.9849534446492515,0.9999999996777656,1.0,True
E2_sparse,5,A_cli,4,5.655968212817642,0.8279811839810058,0.0,0.0,5.7162513297991175,0.9848763697778213,0.9999999997158674,1.0,True
E2_sparse,5,A_cli,5,-7.853778567127556,-6.903385132007804,0.0,0.0,10.456508215570748,0.9835537749478426,0.9999999996815617,1.0,True
E2_sparse,5,A_cli,6,5.527679117219934,-3.752764135455859,0.0,0.0,6.681203116154538,0.9841487862618689,0.999999999641011,1.0,True
E2_sparse,5,A_cli,7,2.899612647542389,4.09043657371673,0.0,0.0,5.0139231016627335,0.9857417169544097,0.9999999996807877,1.0,True
E2_sparse,5,A_cli,8,0.8796166158686649,1.634858661287959,0.0,0.0,1.8564719855953926,0.9914238150690045,0.9999999995812543,1.0,True
E2_sparse,5,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,5,B_pilot,1,2.4260553220604457,0.14861726531997732,-2.0,0.0,0.45123190158411747,0.9417799581804637,,0.9895833333333334,True
E2_sparse,5,B_pilot,2,5.083735831343377,7.167637952555616,-5.0,-7.0,0.18738775997328475,0.641892027661812,,0.9384494357638888,True
E2_sparse,5,B_pilot,3,-4.310219899252283,-3.537898831715376,4.0,3.0,0.620944070792904,0.961995761447428,,0.9638671875,True
E2_sparse,5,B_pilot,4,5.655968212817642,0.8279811839810058,-6.0,-1.0,0.38464053823857886,0.8142837795478125,,0.9637044270833334,True
E2_sparse,5,B_pilot,5,-7.853778567127556,-6.903385132007804,8.0,7.0,0.17525735404946693,0.9404120775516172,,0.9233940972222222,True
E2_sparse,5,B_pilot,6,5.527679117219934,-3.752764135455859,-6.0,4.0,0.5331159245670959,0.8516109321784425,,0.9485677083333334,True
E2_sparse,5,B_pilot,7,2.899612647542389,4.09043657371673,-3.0,-4.0,0.13511622552110503,0.7782733433757456,,0.9638671875,True
E2_sparse,5,B_pilot,8,0.8796166158686649,1.634858661287959,-1.0,-2.0,0.38447412970359146,0.8933793336001846,,0.9844292534722222,True
E2_sparse,5,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,5,stable_subpixel,1,2.4260553220604457,0.14861726531997732,-2.3,-0.2,0.1361254187981082,0.8842890177858628,0.9999999999777675,0.9869916449652778,True
E2_sparse,5,stable_subpixel,2,5.083735831343377,7.167637952555616,-5.8,-7.35,0.7391145213358147,0.5959903925078331,0.9999999999870597,0.9326668294270833,True
E2_sparse,5,stable_subpixel,3,-4.310219899252283,-3.537898831715376,3.95,3.35,0.40628111791877325,0.962622574759224,0.9999999999849393,0.9623381212022569,True
E2_sparse,5,stable_subpixel,4,5.655968212817642,0.8279811839810058,-5.9,-1.25,0.4874950196971138,0.7835276565465161,0.9999999999809543,0.962960476345486,True
E2_sparse,5,stable_subpixel,5,-7.853778567127556,-6.903385132007804,8.4,6.9,0.5462319222161378,0.9366721555270848,0.9999999999813942,0.921884765625,True
E2_sparse,5,stable_subpixel,6,5.527679117219934,-3.752764135455859,-5.25,3.8,0.2816681008550212,0.8532134257047126,0.9999999999842227,0.9534057617187499,True
E2_sparse,5,stable_subpixel,7,2.899612647542389,4.09043657371673,-3.3,-4.2,0.4151074275256284,0.7276550625596693,0.9999999999821376,0.9613134765625,True
E2_sparse,5,stable_subpixel,8,0.8796166158686649,1.634858661287959,-0.7,-2.05,0.4523322449303575,0.8596764256707895,0.9999999999823619,0.9857160101996527,True
E3_mcherry,5,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,5,A_cli,1,0.0,0.0,4.2,3.5,5.4671747731346585,0.9814075583715702,0.9999999745804727,0.9602945963541667,True
E3_mcherry,5,A_cli,2,0.0,0.0,-5.8,-1.0,5.885575587824865,0.982350729807787,0.999999972695215,0.9647406684027777,True
E3_mcherry,5,A_cli,3,0.0,0.0,7.8,6.9,10.413932974625869,0.933879746703262,0.9999999773217988,0.9248974609374999,True
E3_mcherry,5,A_cli,4,0.0,0.0,-5.4,3.8,6.603029607687671,0.9788979775102277,0.999999974946778,0.9526399739583332,True
E3_mcherry,5,A_cli,5,0.0,0.0,-2.9,-4.1,5.021951811795888,0.9830864786578692,0.9999999623041523,0.9638642035590278,True
E3_mcherry,5,A_cli,6,0.0,0.0,-1.0,-1.7,1.972308292331602,0.9972340867429638,0.9999999656779442,0.985983615451389,True
E3_mcherry,5,A_cli,7,0.0,0.0,3.8,4.4,5.813776741499454,0.9779851654574815,0.9999999745965775,0.9577452256944444,True
E3_mcherry,5,A_cli,8,0.0,0.0,7.7,3.2,8.338465086573187,0.9621086140961365,0.9999999740159283,0.9438975694444446,True
E3_mcherry,5,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,5,B_pilot,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,B_pilot,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,5,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,5,stable_subpixel,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,2,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,3,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,4,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,5,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,6,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,7,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E3_mcherry,5,stable_subpixel,8,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999403953552,1.0,True
E4_gradient,5,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,5,A_cli,1,3.906837980864195,-3.706217391084492,-4.0,3.8,0.13219054256813975,0.866753075683221,0.9999999992434081,0.9597873263888889,True
E4_gradient,5,A_cli,2,2.77358088490843,-2.6792327562468343,-2.8,2.8,0.12362320496556503,0.8877491955197311,0.9999999992228029,0.9710460069444442,True
E4_gradient,5,A_cli,3,-0.41880434298389835,-4.660421621820861,0.4,4.9,0.24031521509468107,0.9447624971965279,0.9999999988883003,0.9724490017361112,True
E4_gradient,5,A_cli,4,-4.659717136660162,-0.9568430663041774,4.8,1.0,0.14677125969633584,0.9646852338449738,0.9999999984480867,0.9699218749999999,True
E4_gradient,5,A_cli,5,3.408606484000493,-5.806359702379085,-3.2,5.9,0.22865950779615826,0.855604329229832,0.9999999995178347,0.9531163194444444,True
E4_gradient,5,A_cli,6,0.7982067650188918,2.2143198966324715,0.1,0.0,2.3895581175916485,0.9322653567412104,0.9999999994551008,0.9994791666666667,True
E4_gradient,5,A_cli,7,-0.37852946697083434,-0.4978702768147407,0.3,0.7,0.21684856969247662,0.9510451288218313,0.9999999986698418,0.99479736328125,True
E4_gradient,5,A_cli,8,-2.383082893689891,5.104847253067021,2.3,-5.0,0.13377486198679367,0.8281030079974717,0.9999999993573828,0.9622911241319445,True
E4_gradient,5,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,5,B_pilot,1,3.906837980864195,-3.706217391084492,-4.0,4.0,0.30820023217165554,0.8704042956976041,,0.9587673611111112,True
